tm,branch_id,ta,wd,ws,rn_day,rn_hr1,hm,si,ta_chi,heat_demand
2021-03-10 06:00:00,B,1.2,75.1,0.4,0.0,0.0,-99.0,-99.0,-0.8,329
2021-03-10 07:00:00,B,0.8,345.3,0.2,0.0,0.0,-99.0,0.0,-1.1,373
2021-03-10 08:00:00,B,1.7,23.8,0.6,0.0,0.0,-99.0,0.23,0.0,415
2021-03-10 09:00:00,B,4.4,70.5,0.7,0.0,0.0,-99.0,0.79,2.7,384
2021-03-10 10:00:00,B,7.7,16.8,0.4,0.0,0.0,-99.0,1.6,6.4,327
2021-03-10 11:00:00,B,10.3,93.1,0.6,0.0,0.0,-99.0,2.23,9.4,295
2021-03-10 12:00:00,B,12.5,216.6,1.6,0.0,0.0,-99.0,2.65,11.5,266
2021-03-10 13:00:00,B,14.0,189.9,2.2,0.0,0.0,-99.0,2.85,13.2,249
2021-03-10 14:00:00,B,14.7,166.5,1.9,0.0,0.0,-99.0,2.77,14.3,236
2021-03-10 15:00:00,B,15.2,189.1,2.3,0.0,0.0,-99.0,2.46,15.0,213
2021-03-10 16:00:00,B,15.9,207.0,1.7,0.0,0.0,-99.0,1.9,15.5,208
2021-03-10 17:00:00,B,16.2,178.0,0.9,0.0,0.0,-99.0,1.12,14.9,208
2021-03-10 18:00:00,B,12.8,-99.0,-99.0,0.0,0.0,-99.0,0.45,12.3,252
2021-03-10 19:00:00,B,11.3,300.9,2.1,0.0,0.0,-99.0,0.05,9.9,299
2021-03-10 20:00:00,B,10.3,26.2,0.8,0.0,0.0,-99.0,-99.0,7.7,356
2021-03-10 21:00:00,B,8.8,15.1,0.6,0.0,0.0,-99.0,-99.0,6.7,374
2021-03-10 22:00:00,B,7.7,-99.0,-99.0,0.0,0.0,-99.0,-99.0,5.0,390
2021-03-10 23:00:00,B,6.5,70.0,0.5,0.0,0.0,-99.0,-99.0,3.9,379
2021-03-11 00:00:00,B,5.5,92.8,0.6,0.0,0.0,-99.0,-99.0,2.9,366
2021-03-11 01:00:00,B,4.7,80.6,0.7,0.0,0.0,-99.0,-99.0,2.4,310
2021-03-11 02:00:00,B,4.1,83.9,0.3,0.0,0.0,-99.0,-99.0,1.6,304
2021-03-11 03:00:00,B,3.9,88.1,0.4,0.0,0.0,-99.0,-99.0,1.6,288
2021-03-11 04:00:00,B,3.3,52.6,0.7,0.0,0.0,-99.0,-99.0,1.1,282
2021-03-11 05:00:00,B,2.8,47.9,0.4,0.0,0.0,-99.0,-99.0,0.7,278
2021-03-11 06:00:00,B,2.5,92.3,0.2,0.0,0.0,-99.0,-99.0,0.5,291
2021-03-11 07:00:00,B,2.2,-99.0,-99.0,0.0,0.0,-99.0,0.0,0.3,330
2021-03-11 08:00:00,B,3.4,76.5,0.2,0.0,0.0,-99.0,0.21,1.6,370
2021-03-11 09:00:00,B,6.4,206.3,0.4,0.0,0.0,-99.0,0.71,4.8,379
2021-03-11 10:00:00,B,10.0,208.7,0.9,0.0,0.0,-99.0,1.48,9.0,325
2021-03-11 11:00:00,B,11.5,181.1,2.1,0.0,0.0,-99.0,2.02,11.2,289
2021-03-11 12:00:00,B,13.0,230.2,2.3,0.0,0.0,-99.0,2.45,12.8,264
2021-03-11 13:00:00,B,14.6,177.9,1.5,0.0,0.0,-99.0,2.46,13.9,245
2021-03-11 14:00:00,B,15.5,219.5,1.8,0.0,0.0,-99.0,2.6,15.2,206
2021-03-11 15:00:00,B,15.9,271.2,3.6,0.0,0.0,-99.0,2.17,15.7,210
2021-03-11 16:00:00,B,15.5,285.5,3.1,0.0,0.0,-99.0,1.61,15.0,208
2021-03-11 17:00:00,B,13.4,232.7,3.4,0.0,0.0,-99.0,0.55,13.3,206
2021-03-11 18:00:00,B,12.8,258.0,2.3,0.0,0.0,-99.0,0.29,12.3,246
2021-03-11 19:00:00,B,11.8,2.4,1.0,0.0,0.0,-99.0,0.05,11.0,291
2021-03-11 20:00:00,B,10.9,16.3,1.6,0.0,0.0,-99.0,-99.0,9.8,341
2021-03-11 21:00:00,B,10.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,8.8,361
2021-03-11 22:00:00,B,9.7,271.2,0.7,0.0,0.0,-99.0,-99.0,8.3,380
2021-03-11 23:00:00,B,9.1,-99.0,-99.0,0.0,0.0,-99.0,-99.0,8.1,366
2021-03-12 00:00:00,B,9.1,16.4,1.6,0.0,0.0,-99.0,-99.0,7.9,361
2021-03-12 01:00:00,B,8.6,257.5,0.9,0.0,0.0,-99.0,-99.0,7.7,332
2021-03-12 02:00:00,B,8.2,186.8,0.9,0.0,0.0,-99.0,-99.0,7.3,324
2021-03-12 03:00:00,B,8.3,77.7,0.9,0.0,0.0,-99.0,-99.0,7.5,306
2021-03-12 04:00:00,B,8.7,168.8,1.8,0.0,0.0,-99.0,-99.0,7.5,304
2021-03-12 05:00:00,B,8.4,305.5,0.4,0.0,0.0,-99.0,-99.0,7.4,300
2021-03-12 06:00:00,B,7.8,316.1,0.7,0.0,0.0,-99.0,-99.0,7.3,314
2021-03-12 07:00:00,B,8.1,80.3,0.5,0.0,0.0,-99.0,0.0,7.0,348
2021-03-12 08:00:00,B,8.1,23.1,0.7,0.0,0.0,-99.0,0.09,7.5,390
2021-03-12 09:00:00,B,9.1,11.4,1.1,0.0,0.0,-99.0,0.28,8.6,344
2021-03-12 10:00:00,B,11.1,359.5,2.4,0.0,0.0,-99.0,0.55,10.5,303
2021-03-12 11:00:00,B,12.7,341.6,1.7,0.0,0.0,-99.0,1.14,12.1,267
2021-03-12 12:00:00,B,14.0,325.1,1.5,0.0,0.0,-99.0,1.3,13.6,244
2021-03-12 13:00:00,B,14.7,195.3,1.0,0.0,0.0,-99.0,1.4,14.3,228
2021-03-12 14:00:00,B,13.8,68.9,1.4,0.0,0.0,-99.0,0.66,13.3,219
2021-03-12 15:00:00,B,12.3,90.8,1.0,0.0,0.0,-99.0,0.56,12.2,211
2021-03-12 16:00:00,B,12.8,87.2,1.5,0.0,0.0,-99.0,0.64,12.2,207
2021-03-12 17:00:00,B,13.0,56.0,1.5,0.0,0.0,-99.0,0.49,12.7,220
2021-03-12 18:00:00,B,12.6,19.4,4.0,0.0,0.0,-99.0,0.25,12.4,247
2021-03-12 19:00:00,B,11.3,12.9,2.3,0.0,0.0,-99.0,0.05,10.8,292
2021-03-12 20:00:00,B,9.9,2.6,2.6,0.0,0.0,-99.0,-99.0,9.3,343
2021-03-12 21:00:00,B,8.7,3.2,2.4,0.0,0.0,-99.0,-99.0,7.8,356
2021-03-12 22:00:00,B,8.2,11.4,2.3,0.0,0.0,-99.0,-99.0,7.0,374
2021-03-12 23:00:00,B,7.6,20.8,1.2,0.0,0.0,-99.0,-99.0,7.1,340
2021-03-13 00:00:00,B,7.0,349.5,0.9,0.0,0.0,-99.0,-99.0,6.2,159
2021-03-13 01:00:00,B,6.4,2.8,2.6,0.0,0.0,-99.0,-99.0,5.4,365
2021-03-13 02:00:00,B,5.8,4.2,2.5,0.0,0.0,-99.0,-99.0,4.8,329
2021-03-13 03:00:00,B,5.5,13.5,2.8,0.0,0.0,-99.0,-99.0,4.4,295
2021-03-13 04:00:00,B,4.6,352.9,2.2,0.0,0.0,-99.0,-99.0,3.9,288
2021-03-13 05:00:00,B,4.6,-99.0,-99.0,0.0,0.0,-99.0,-99.0,3.3,286
2021-03-13 06:00:00,B,4.3,37.7,0.8,0.0,0.0,-99.0,-99.0,3.0,308
2021-03-13 07:00:00,B,4.0,69.9,0.3,0.0,0.0,-99.0,0.0,2.6,322
2021-03-13 08:00:00,B,4.7,343.5,0.8,0.0,0.0,-99.0,0.24,4.2,359
2021-03-13 09:00:00,B,7.2,321.8,0.3,0.0,0.0,-99.0,0.7,6.5,354
2021-03-13 10:00:00,B,9.6,310.2,0.6,0.0,0.0,-99.0,1.21,8.8,327
2021-03-13 11:00:00,B,11.0,185.1,0.6,0.0,0.0,-99.0,1.95,10.6,298
2021-03-13 12:00:00,B,11.7,240.9,2.2,0.0,0.0,-99.0,1.76,11.4,253
2021-03-13 13:00:00,B,12.1,304.1,2.2,0.0,0.0,-99.0,2.11,12.0,246
2021-03-13 14:00:00,B,13.1,330.8,4.6,0.0,0.0,-99.0,2.14,13.2,229
2021-03-13 15:00:00,B,13.6,329.0,4.7,0.0,0.0,-99.0,2.08,13.6,233
2021-03-13 16:00:00,B,13.3,314.1,4.9,0.0,0.0,-99.0,1.25,13.3,219
2021-03-13 17:00:00,B,12.9,317.7,4.7,0.0,0.0,-99.0,0.91,12.2,239
2021-03-13 18:00:00,B,11.1,271.6,3.0,0.0,0.0,-99.0,0.47,10.8,249
2021-03-13 19:00:00,B,10.4,-99.0,-99.0,0.0,0.0,-99.0,0.05,9.7,261
2021-03-13 20:00:00,B,9.4,214.6,1.8,0.0,0.0,-99.0,-99.0,8.7,275
2021-03-13 21:00:00,B,8.8,187.4,1.3,0.0,0.0,-99.0,-99.0,8.4,289
2021-03-13 22:00:00,B,7.9,196.8,1.0,0.0,0.0,-99.0,-99.0,7.1,287
2021-03-13 23:00:00,B,7.0,204.9,1.5,0.0,0.0,-99.0,-99.0,5.8,277
2021-03-14 00:00:00,B,6.7,190.1,1.0,0.0,0.0,-99.0,-99.0,5.1,271
2021-03-14 01:00:00,B,6.3,150.2,0.3,0.0,0.0,-99.0,-99.0,4.6,318
2021-03-14 02:00:00,B,5.6,-99.0,-99.0,0.0,0.0,-99.0,-99.0,4.0,287
2021-03-14 03:00:00,B,4.9,29.8,0.1,0.0,0.0,-99.0,-99.0,3.4,263
2021-03-14 04:00:00,B,4.7,360.0,0.0,0.0,0.0,-99.0,-99.0,3.0,259
2021-03-14 05:00:00,B,4.2,95.2,0.3,0.0,0.0,-99.0,-99.0,2.7,257
2021-03-14 06:00:00,B,4.1,148.4,0.5,0.0,0.0,-99.0,-99.0,2.4,277
2021-03-14 07:00:00,B,3.8,78.8,0.3,0.0,0.0,-99.0,0.0,2.1,291
2021-03-14 08:00:00,B,4.6,60.2,0.3,0.0,0.0,-99.0,0.24,3.4,328
2021-03-14 09:00:00,B,6.9,232.9,0.8,0.0,0.0,-99.0,0.7,5.7,300
2021-03-14 10:00:00,B,8.4,173.4,1.3,0.0,0.0,-99.0,1.48,7.6,269
2021-03-14 11:00:00,B,10.0,206.9,2.1,0.0,0.0,-99.0,2.08,8.9,244
2021-03-14 12:00:00,B,11.0,258.4,1.8,0.0,0.0,-99.0,2.46,10.9,226
2021-03-14 13:00:00,B,12.4,278.9,2.6,0.0,0.0,-99.0,2.71,12.1,228
2021-03-14 14:00:00,B,13.3,302.6,2.7,0.0,0.0,-99.0,2.51,12.9,219
2021-03-14 15:00:00,B,13.6,199.2,2.0,0.0,0.0,-99.0,2.23,13.2,224
2021-03-14 16:00:00,B,13.1,220.9,3.0,0.0,0.0,-99.0,1.91,13.2,207
2021-03-14 17:00:00,B,12.1,242.4,4.2,0.0,0.0,-99.0,1.21,12.3,226
2021-03-14 18:00:00,B,10.4,233.2,3.5,0.0,0.0,-99.0,0.43,10.5,242
2021-03-14 19:00:00,B,9.0,213.0,2.2,0.0,0.0,-99.0,0.03,9.0,276
2021-03-14 20:00:00,B,8.6,190.1,1.2,0.0,0.0,-99.0,-99.0,8.1,286
2021-03-14 21:00:00,B,8.1,213.3,1.6,0.0,0.0,-99.0,-99.0,7.5,304
2021-03-14 22:00:00,B,7.8,229.2,0.8,0.0,0.0,-99.0,-99.0,7.1,300
2021-03-14 23:00:00,B,7.4,241.9,1.2,0.0,0.0,-99.0,-99.0,6.6,292
2021-03-15 00:00:00,B,7.2,101.0,0.6,0.0,0.0,-99.0,-99.0,5.3,290
2021-03-15 01:00:00,B,6.3,360.0,0.0,0.0,0.0,-99.0,-99.0,4.4,306
2021-03-15 02:00:00,B,5.9,67.0,0.5,0.0,0.0,-99.0,-99.0,4.0,293
2021-03-15 03:00:00,B,5.5,-99.0,-99.0,0.0,0.0,-99.0,-99.0,3.5,276
2021-03-15 04:00:00,B,4.8,56.2,0.6,0.0,0.0,-99.0,-99.0,3.0,274
2021-03-15 05:00:00,B,4.2,78.2,0.6,0.0,0.0,-99.0,-99.0,2.5,272
2021-03-15 06:00:00,B,4.3,90.3,0.2,0.0,0.0,-99.0,-99.0,2.4,284
2021-03-15 07:00:00,B,4.7,-99.0,-99.0,0.0,0.0,-99.0,0.0,2.5,321
2021-03-15 08:00:00,B,5.7,15.0,0.1,0.0,0.0,-99.0,0.25,4.2,355
2021-03-15 09:00:00,B,7.3,316.9,0.8,0.0,0.0,-99.0,0.55,6.4,316
2021-03-15 10:00:00,B,9.5,348.1,0.6,0.0,0.0,-99.0,0.89,8.9,271
2021-03-15 11:00:00,B,11.8,159.0,2.9,0.0,0.0,-99.0,2.06,11.9,295
2021-03-15 12:00:00,B,12.8,206.3,4.3,0.0,0.0,-99.0,2.03,13.0,216
2021-03-15 13:00:00,B,13.6,194.7,2.3,0.0,0.0,-99.0,1.91,13.7,200
2021-03-15 14:00:00,B,14.3,200.8,4.0,0.0,0.0,-99.0,1.59,14.7,190
2021-03-15 15:00:00,B,14.7,201.5,3.4,0.0,0.0,-99.0,1.63,14.7,190
2021-03-15 16:00:00,B,14.7,256.8,4.7,0.0,0.0,-99.0,0.93,14.6,189
2021-03-15 17:00:00,B,13.9,227.0,3.8,0.0,0.0,-99.0,0.65,13.8,209
2021-03-15 18:00:00,B,13.2,228.3,3.2,0.0,0.0,-99.0,0.23,13.0,212
2021-03-15 19:00:00,B,12.6,219.7,2.0,0.0,0.0,-99.0,0.03,12.4,245
2021-03-15 20:00:00,B,12.4,204.3,2.8,0.0,0.0,-99.0,-99.0,12.2,309
2021-03-15 21:00:00,B,12.0,223.8,5.1,0.0,0.0,-99.0,-99.0,11.8,323
2021-03-15 22:00:00,B,11.5,221.2,5.8,0.0,0.0,-99.0,-99.0,11.3,341
2021-03-15 23:00:00,B,10.9,223.9,2.9,0.0,0.0,-99.0,-99.0,10.5,332
2021-03-16 00:00:00,B,9.6,253.3,4.9,0.5,0.5,-99.0,-99.0,8.1,325
2021-03-16 01:00:00,B,9.3,262.1,2.4,0.5,0.5,-99.0,-99.0,8.5,304
2021-03-16 02:00:00,B,9.2,298.2,1.9,0.5,0.0,-99.0,-99.0,8.9,294
2021-03-16 03:00:00,B,9.1,294.4,1.9,0.5,0.0,-99.0,-99.0,8.8,275
2021-03-16 04:00:00,B,8.4,294.1,3.5,0.5,0.0,-99.0,-99.0,6.6,266
2021-03-16 05:00:00,B,7.3,324.0,4.5,0.5,0.0,-99.0,-99.0,5.3,265
2021-03-16 06:00:00,B,6.4,334.1,1.9,0.5,0.0,-99.0,-99.0,4.6,274
2021-03-16 07:00:00,B,5.8,319.2,3.9,0.5,0.0,-99.0,0.01,3.5,317
2021-03-16 08:00:00,B,5.8,342.6,2.9,0.5,0.0,-99.0,0.33,4.1,343
2021-03-16 09:00:00,B,6.7,342.0,3.3,0.5,0.0,-99.0,1.03,4.7,333
2021-03-16 10:00:00,B,7.8,331.8,3.1,0.5,0.0,-99.0,1.84,6.7,286
2021-03-16 11:00:00,B,9.1,338.5,2.5,0.5,0.0,-99.0,2.45,7.9,246
2021-03-16 12:00:00,B,10.9,336.1,2.1,0.5,0.0,-99.0,2.85,10.2,223
2021-03-16 13:00:00,B,11.5,299.7,4.1,0.5,0.0,-99.0,3.01,10.9,219
2021-03-16 14:00:00,B,11.5,264.0,5.7,0.5,0.0,-99.0,2.95,11.8,210
2021-03-16 15:00:00,B,11.7,269.9,5.8,0.5,0.0,-99.0,2.62,12.3,209
2021-03-16 16:00:00,B,12.2,308.8,6.0,0.5,0.0,-99.0,1.99,11.9,199
2021-03-16 17:00:00,B,12.0,288.9,4.2,0.5,0.0,-99.0,1.37,11.3,212
2021-03-16 18:00:00,B,10.0,295.2,6.1,0.5,0.0,-99.0,0.59,10.1,244
2021-03-16 19:00:00,B,8.5,318.8,3.9,0.5,0.0,-99.0,0.09,6.7,263
2021-03-16 20:00:00,B,7.2,-99.0,-99.0,0.5,0.0,-99.0,-99.0,6.5,327
2021-03-16 21:00:00,B,6.4,313.5,1.2,0.5,0.0,-99.0,-99.0,5.5,345
2021-03-16 22:00:00,B,5.8,339.3,3.1,0.5,0.0,-99.0,-99.0,3.3,365
2021-03-16 23:00:00,B,4.9,10.1,1.1,0.5,0.0,-99.0,-99.0,3.9,352
2021-03-17 00:00:00,B,4.9,15.3,1.8,0.5,0.0,-99.0,-99.0,3.5,350
2021-03-17 01:00:00,B,4.0,116.0,0.4,0.0,0.0,-99.0,-99.0,2.3,312
2021-03-17 02:00:00,B,3.3,93.7,0.3,0.0,0.0,-99.0,-99.0,1.7,297
2021-03-17 03:00:00,B,3.4,47.2,0.3,0.0,0.0,-99.0,-99.0,1.0,275
2021-03-17 04:00:00,B,2.7,8.4,1.1,0.0,0.0,-99.0,-99.0,0.3,277
2021-03-17 05:00:00,B,2.3,23.0,1.0,0.0,0.0,-99.0,-99.0,0.0,269
2021-03-17 06:00:00,B,1.1,59.5,1.0,0.0,0.0,-99.0,-99.0,-0.4,281
2021-03-17 07:00:00,B,1.7,28.2,0.5,0.0,0.0,-99.0,0.01,-0.4,319
2021-03-17 08:00:00,B,2.5,69.6,0.4,0.0,0.0,-99.0,0.34,1.6,364
2021-03-17 09:00:00,B,5.5,44.0,1.0,0.0,0.0,-99.0,1.01,5.1,337
2021-03-17 10:00:00,B,8.0,18.6,0.7,0.0,0.0,-99.0,1.76,7.5,286
2021-03-17 11:00:00,B,10.2,135.4,0.9,0.0,0.0,-99.0,2.33,9.7,258
2021-03-17 12:00:00,B,12.8,191.5,1.8,0.0,0.0,-99.0,2.8,11.9,235
2021-03-17 13:00:00,B,14.1,125.8,1.8,0.0,0.0,-99.0,2.97,13.5,224
2021-03-17 14:00:00,B,15.4,213.7,2.0,0.0,0.0,-99.0,2.94,14.9,213
2021-03-17 15:00:00,B,16.2,233.5,2.7,0.0,0.0,-99.0,2.6,15.7,214
2021-03-17 16:00:00,B,16.2,288.4,2.7,0.0,0.0,-99.0,2.02,15.5,212
2021-03-17 17:00:00,B,13.4,248.6,4.4,0.0,0.0,-99.0,1.34,14.1,229
2021-03-17 18:00:00,B,11.9,243.3,3.1,0.0,0.0,-99.0,0.59,12.0,252
2021-03-17 19:00:00,B,10.0,211.4,2.5,0.0,0.0,-99.0,0.08,9.5,288
2021-03-17 20:00:00,B,8.1,154.3,1.1,0.0,0.0,-99.0,-99.0,7.6,326
2021-03-17 21:00:00,B,8.1,18.2,0.8,0.0,0.0,-99.0,-99.0,6.4,344
2021-03-17 22:00:00,B,7.6,43.3,0.7,0.0,0.0,-99.0,-99.0,5.3,358
2021-03-17 23:00:00,B,7.0,42.6,0.7,0.0,0.0,-99.0,-99.0,4.6,348
2021-03-18 00:00:00,B,6.2,-99.0,-99.0,0.0,0.0,-99.0,-99.0,3.6,346
2021-03-18 01:00:00,B,5.2,73.4,0.9,0.0,0.0,-99.0,-99.0,3.1,275
2021-03-18 02:00:00,B,5.0,76.5,0.2,0.0,0.0,-99.0,-99.0,2.8,259
2021-03-18 03:00:00,B,4.2,66.7,0.6,0.0,0.0,-99.0,-99.0,2.1,240
2021-03-18 04:00:00,B,3.6,49.6,0.5,0.0,0.0,-99.0,-99.0,1.7,234
2021-03-18 05:00:00,B,3.2,92.5,0.6,0.0,0.0,-99.0,-99.0,1.5,231
2021-03-18 06:00:00,B,3.2,58.0,0.6,0.0,0.0,-99.0,-99.0,1.4,247
2021-03-18 07:00:00,B,3.0,96.0,0.4,0.0,0.0,-99.0,0.01,1.3,277
2021-03-18 08:00:00,B,4.4,51.3,0.2,0.0,0.0,-99.0,0.31,3.1,313
2021-03-18 09:00:00,B,7.7,317.4,0.3,0.0,0.0,-99.0,0.87,6.8,342
2021-03-18 10:00:00,B,11.5,162.3,1.8,0.0,0.0,-99.0,1.65,10.6,307
2021-03-18 11:00:00,B,13.5,126.0,2.0,0.0,0.0,-99.0,2.07,13.2,226
2021-03-18 12:00:00,B,14.8,224.8,1.7,0.0,0.0,-99.0,2.3,14.5,210
2021-03-18 13:00:00,B,15.3,198.8,1.5,0.0,0.0,-99.0,2.52,15.1,198
2021-03-18 14:00:00,B,15.9,286.3,1.1,0.0,0.0,-99.0,1.62,15.9,185
2021-03-18 15:00:00,B,16.5,190.5,1.4,0.0,0.0,-99.0,2.23,16.5,186
2021-03-18 16:00:00,B,16.3,293.0,3.2,0.0,0.0,-99.0,1.67,16.5,183
2021-03-18 17:00:00,B,15.5,323.2,4.2,0.0,0.0,-99.0,1.05,15.4,193
2021-03-18 18:00:00,B,14.7,274.9,2.7,0.0,0.0,-99.0,0.29,14.3,219
2021-03-18 19:00:00,B,14.1,325.1,1.8,0.0,0.0,-99.0,0.04,13.1,256
2021-03-18 20:00:00,B,12.9,203.6,0.5,0.0,0.0,-99.0,-99.0,11.6,300
2021-03-18 21:00:00,B,12.3,312.8,1.0,0.0,0.0,-99.0,-99.0,11.2,317
2021-03-18 22:00:00,B,12.0,48.5,0.5,0.0,0.0,-99.0,-99.0,10.7,332
2021-03-18 23:00:00,B,11.4,313.3,1.3,0.0,0.0,-99.0,-99.0,10.4,319
2021-03-19 00:00:00,B,11.4,359.4,0.2,0.0,0.0,-99.0,-99.0,10.1,319
2021-03-19 01:00:00,B,11.1,72.3,0.1,0.0,0.0,-99.0,-99.0,9.9,239
2021-03-19 02:00:00,B,10.3,346.2,0.1,0.0,0.0,-99.0,-99.0,9.4,232
2021-03-19 03:00:00,B,10.4,360.0,0.0,0.0,0.0,-99.0,-99.0,9.4,218
2021-03-19 04:00:00,B,10.2,332.1,0.2,0.0,0.0,-99.0,-99.0,9.3,215
2021-03-19 05:00:00,B,10.2,319.7,0.2,0.0,0.0,-99.0,-99.0,9.3,212
2021-03-19 06:00:00,B,10.0,203.7,0.2,0.0,0.0,-99.0,-99.0,8.9,223
2021-03-19 07:00:00,B,9.8,360.0,0.0,0.0,0.0,-99.0,0.01,8.3,248
2021-03-19 08:00:00,B,10.5,16.6,0.2,0.0,0.0,-99.0,0.24,9.2,277
2021-03-19 09:00:00,B,13.4,133.5,1.3,0.0,0.0,-99.0,0.74,12.2,243
2021-03-19 10:00:00,B,14.4,98.3,1.9,0.0,0.0,-99.0,1.63,14.0,210
2021-03-19 11:00:00,B,15.3,128.4,2.1,0.0,0.0,-99.0,2.22,15.2,186
2021-03-19 12:00:00,B,17.2,180.2,2.2,0.0,0.0,-99.0,2.56,16.7,166
2021-03-19 13:00:00,B,18.5,148.6,1.6,0.0,0.0,-99.0,2.78,17.9,158
2021-03-19 14:00:00,B,18.4,182.0,2.0,0.0,0.0,-99.0,2.74,18.3,153
2021-03-19 15:00:00,B,19.0,201.5,2.7,0.0,0.0,-99.0,2.43,18.8,152
2021-03-19 16:00:00,B,19.0,182.5,2.5,0.0,0.0,-99.0,1.93,19.3,147
2021-03-19 17:00:00,B,19.1,183.7,2.6,0.0,0.0,-99.0,1.25,18.8,156
2021-03-19 18:00:00,B,16.5,242.0,4.0,0.0,0.0,-99.0,0.5,16.4,176
2021-03-19 19:00:00,B,15.2,206.5,1.6,0.0,0.0,-99.0,0.06,14.8,203
2021-03-19 20:00:00,B,14.8,354.9,1.2,0.0,0.0,-99.0,-99.0,13.5,239
2021-03-19 21:00:00,B,13.8,10.3,1.6,0.0,0.0,-99.0,-99.0,13.1,250
2021-03-19 22:00:00,B,13.5,332.0,1.0,0.0,0.0,-99.0,-99.0,12.6,262
2021-03-19 23:00:00,B,13.4,58.5,0.7,0.0,0.0,-99.0,-99.0,12.2,257
2021-03-20 00:00:00,B,13.0,344.9,0.7,0.0,0.0,-99.0,-99.0,12.1,256
2021-03-20 01:00:00,B,12.8,54.3,0.2,0.0,0.0,-99.0,-99.0,11.7,303
2021-03-20 02:00:00,B,12.8,112.6,0.3,0.0,0.0,-99.0,-99.0,11.5,272
2021-03-20 03:00:00,B,12.3,146.1,0.5,0.0,0.0,-99.0,-99.0,11.7,247
2021-03-20 04:00:00,B,13.2,132.1,3.3,0.0,0.0,-99.0,-99.0,12.0,240
2021-03-20 05:00:00,B,13.0,158.4,1.8,0.0,0.0,-99.0,-99.0,12.2,239
2021-03-20 06:00:00,B,12.7,54.3,0.7,0.0,0.0,-99.0,-99.0,11.8,257
2021-03-20 07:00:00,B,12.3,170.3,2.4,0.0,0.0,-99.0,0.01,11.5,269
2021-03-20 08:00:00,B,11.7,133.3,3.6,0.0,0.0,-99.0,0.12,11.0,301
2021-03-20 09:00:00,B,11.1,198.9,2.6,0.0,0.0,-99.0,0.13,10.3,292
2021-03-20 10:00:00,B,8.6,208.1,2.7,0.5,0.5,-99.0,0.15,8.4,271
2021-03-20 11:00:00,B,8.3,248.1,1.2,1.5,1.0,-99.0,0.19,8.0,248
2021-03-20 12:00:00,B,8.4,345.5,0.8,3.5,2.0,-99.0,0.24,8.0,213
2021-03-20 13:00:00,B,8.9,48.0,0.7,4.0,0.5,-99.0,0.31,8.3,209
2021-03-20 14:00:00,B,8.7,353.0,1.1,4.0,0.0,-99.0,0.27,8.3,194
2021-03-20 15:00:00,B,9.1,242.1,0.7,4.0,0.0,-99.0,0.23,8.8,198
2021-03-20 16:00:00,B,10.2,316.0,1.1,4.0,0.0,-99.0,0.19,9.6,184
2021-03-20 17:00:00,B,9.7,279.6,2.4,4.0,0.0,-99.0,0.13,9.4,205
2021-03-20 18:00:00,B,9.5,322.7,2.9,4.0,0.0,-99.0,0.02,8.2,212
2021-03-20 19:00:00,B,9.0,331.9,1.8,4.0,0.0,-99.0,0.01,8.6,220
2021-03-20 20:00:00,B,8.8,296.4,2.3,4.0,0.0,-99.0,-99.0,8.5,231
2021-03-20 21:00:00,B,8.3,249.8,1.7,4.0,0.0,-99.0,-99.0,8.0,241
2021-03-20 22:00:00,B,7.8,257.7,1.6,4.0,0.0,-99.0,-99.0,7.5,238
2021-03-20 23:00:00,B,7.4,234.0,1.5,4.0,0.0,-99.0,-99.0,7.3,232
2021-03-21 00:00:00,B,7.0,299.2,4.6,4.0,0.0,-99.0,-99.0,5.7,228
2021-03-21 01:00:00,B,6.5,295.9,4.1,0.0,0.0,-99.0,-99.0,4.8,344
2021-03-21 02:00:00,B,6.2,285.6,3.3,0.0,0.0,-99.0,-99.0,4.5,310
2021-03-21 03:00:00,B,5.7,302.9,3.2,0.0,0.0,-99.0,-99.0,3.5,279
2021-03-21 04:00:00,B,5.2,307.5,3.1,0.0,0.0,-99.0,-99.0,4.9,273
2021-03-21 05:00:00,B,4.9,235.5,1.4,0.0,0.0,-99.0,-99.0,4.4,270
2021-03-21 06:00:00,B,4.9,249.2,1.6,0.0,0.0,-99.0,-99.0,4.5,293
2021-03-21 07:00:00,B,4.8,265.0,2.5,0.0,0.0,-99.0,0.01,3.5,317
2021-03-21 08:00:00,B,5.3,283.0,2.8,0.0,0.0,-99.0,0.17,4.9,351
2021-03-21 09:00:00,B,5.9,282.7,2.6,0.0,0.0,-99.0,0.46,4.3,328
2021-03-21 10:00:00,B,6.3,274.5,3.3,0.0,0.0,-99.0,0.44,4.3,287
2021-03-21 11:00:00,B,7.4,272.3,5.4,0.0,0.0,-99.0,0.76,4.8,260
2021-03-21 12:00:00,B,7.7,266.3,6.0,0.0,0.0,-99.0,1.96,5.0,243
2021-03-21 13:00:00,B,8.4,261.5,6.0,0.0,0.0,-99.0,0.55,5.7,245
2021-03-21 14:00:00,B,8.6,242.5,7.3,0.0,0.0,-99.0,1.88,6.0,237
2021-03-21 15:00:00,B,8.5,309.3,8.5,0.0,0.0,-99.0,1.46,6.1,240
2021-03-21 16:00:00,B,8.2,305.9,9.5,0.0,0.0,-99.0,0.91,5.5,225
2021-03-21 17:00:00,B,7.5,306.6,6.2,0.0,0.0,-99.0,1.08,4.1,245
